Entity,Layer,Color,Elevation,RefName,Style,Text,ORIG_FID,geometry,x_coordinate,y_coordinate
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51697,"c(37489700.7519099, 2396746.01043632)",37489700.7519099,2396746.01043632
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51698,"c(37489703.9131529, 2396720.0049054)",37489703.9131529,2396720.0049054
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51699,"c(37489618.2131793, 2396459.71539637)",37489618.2131793,2396459.71539637
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51700,"c(37488954.2879864, 2397081.90918625)",37488954.2879864,2397081.90918625
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51701,"c(37488958.5748848, 2397074.98150078)",37488958.5748848,2397074.98150078
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51702,"c(37488958.5594088, 2397046.12500035)",37488958.5594088,2397046.12500035
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51703,"c(37488954.3709985, 2397061.08672296)",37488954.3709985,2397061.08672296
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51704,"c(37488958.5831156, 2397032.04634844)",37488958.5831156,2397032.04634844
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51705,"c(37488954.3194631, 2397039.65242388)",37488954.3194631,2397039.65242388
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51706,"c(37488954.2564984, 2397023.12274741)",37488954.2564984,2397023.12274741
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51707,"c(37488954.2424639, 2397010.57549178)",37488954.2424639,2397010.57549178
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51708,"c(37488957.7091551, 2397006.89007824)",37488957.7091551,2397006.89007824
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51709,"c(37488954.3788297, 2396977.57204858)",37488954.3788297,2396977.57204858
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51710,"c(37488954.8269961, 2396942.07501988)",37488954.8269961,2396942.07501988
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51711,"c(37488958.6660507, 2396925.5720483)",37488958.6660507,2396925.5720483
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51712,"c(37488954.8724838, 2396912.70752868)",37488954.8724838,2396912.70752868
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51713,"c(37488958.6952675, 2396898.79401419)",37488958.6952675,2396898.79401419
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51714,"c(37488954.7099427, 2396881.32643273)",37488954.7099427,2396881.32643273
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51715,"c(37488958.7852614, 2396834.8250075)",37488958.7852614,2396834.8250075
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51716,"c(37488954.6879206, 2396849.47241277)",37488954.6879206,2396849.47241277
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51717,"c(37488951.7129989, 2396833.62823995)",37488951.7129989,2396833.62823995
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51718,"c(37488954.5148949, 2396826.91290803)",37488954.5148949,2396826.91290803
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51719,"c(37488958.4365064, 2396806.22330612)",37488958.4365064,2396806.22330612
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51720,"c(37488952.1422336, 2396795.58732022)",37488952.1422336,2396795.58732022
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51721,"c(37488954.1059966, 2396815.1343487)",37488954.1059966,2396815.1343487
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51722,"c(37488954.5691788, 2396809.41059127)",37488954.5691788,2396809.41059127
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51723,"c(37488955.0404999, 2396799.1182945)",37488955.0404999,2396799.1182945
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51724,"c(37488954.9449233, 2396785.75974401)",37488954.9449233,2396785.75974401
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51725,"c(37488954.9759139, 2396773.01178062)",37488954.9759139,2396773.01178062
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51726,"c(37488958.3016737, 2396779.28785183)",37488958.3016737,2396779.28785183
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51727,"c(37488958.391334, 2396765.49454012)",37488958.391334,2396765.49454012
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51728,"c(37488954.9354587, 2396752.60107177)",37488954.9354587,2396752.60107177
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51729,"c(37488958.4052507, 2396738.85850006)",37488958.4052507,2396738.85850006
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51730,"c(37488954.7479991, 2396730.9390395)",37488954.7479991,2396730.9390395
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51731,"c(37488964.140649, 2396706.02677965)",37488964.140649,2396706.02677965
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51732,"c(37488982.1896007, 2396999.08349159)",37488982.1896007,2396999.08349159
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51733,"c(37489000.3899936, 2397002.82596533)",37489000.3899936,2397002.82596533
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51734,"c(37489024.8507214, 2396999.09999704)",37489024.8507214,2396999.09999704
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51735,"c(37489069.4486748, 2397002.69580309)",37489069.4486748,2397002.69580309
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51736,"c(37489060.1341241, 2396999.14545935)",37489060.1341241,2396999.14545935
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51737,"c(37489861.5824876, 2398195.08952014)",37489861.5824876,2398195.08952014
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51738,"c(37489846.6065454, 2398196.01249909)",37489846.6065454,2398196.01249909
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51739,"c(37489832.6992128, 2398195.04054506)",37489832.6992128,2398195.04054506
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51740,"c(37489819.4350582, 2398195.04750377)",37489819.4350582,2398195.04750377
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51741,"c(37489996.0513791, 2398215.23625836)",37489996.0513791,2398215.23625836
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51742,"c(37490022.4038662, 2398219.4039868)",37490022.4038662,2398219.4039868
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51743,"c(37488954.3664996, 2397159.68838445)",37488954.3664996,2397159.68838445
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51744,"c(37488958.2127239, 2397156.76078279)",37488958.2127239,2397156.76078279
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51745,"c(37488954.3089735, 2397151.59335497)",37488954.3089735,2397151.59335497
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51746,"c(37489422.7012551, 2398612.56800308)",37489422.7012551,2398612.56800308
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51747,"c(37488957.6134909, 2397257.34400979)",37488957.6134909,2397257.34400979
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51748,"c(37488957.704, 2397232.8371)",37488957.704,2397232.8371
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51749,"c(37488955.7243558, 2397220.94808822)",37488955.7243558,2397220.94808822
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51750,"c(37488954.038485, 2397213.83436935)",37488954.038485,2397213.83436935
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51751,"c(37488954.0664976, 2397204.11095024)",37488954.0664976,2397204.11095024
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51752,"c(37488954.2114819, 2397181.14875774)",37488954.2114819,2397181.14875774
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51753,"c(37489494.4774858, 2396479.09868267)",37489494.4774858,2396479.09868267
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51754,"c(37488958.8451083, 2396705.77806228)",37488958.8451083,2396705.77806228
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51755,"c(37488954.542862, 2396714.55725244)",37488954.542862,2396714.55725244
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51756,"c(37488954.5103391, 2396700.37218339)",37488954.5103391,2396700.37218339
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51757,"c(37488955.1314643, 2396684.17763832)",37488955.1314643,2396684.17763832
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51758,"c(37488955.0846852, 2396659.6777599)",37488955.0846852,2396659.6777599
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51759,"c(37488954.8119296, 2396631.0398892)",37488954.8119296,2396631.0398892
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51760,"c(37488954.1714853, 2397003.08816628)",37488954.1714853,2397003.08816628
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51761,"c(37488957.5633568, 2396999.1809713)",37488957.5633568,2396999.1809713
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51762,"c(37488965.1454249, 2397002.31933658)",37488965.1454249,2397002.31933658
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51763,"c(37488954.9033402, 2396610.94336046)",37488954.9033402,2396610.94336046
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51764,"c(37489644.0118303, 2397151.38437815)",37489644.0118303,2397151.38437815
Text,PS_HSLtext,2,0,Ì≈  DN1500X2500,CDShxStyle,Ì≈  DN1500X2500,51765,"c(37489204.5440465, 2396484.91965048)",37489204.5440465,2396484.91965048
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51766,"c(37489614.5168686, 2396984.73226493)",37489614.5168686,2396984.73226493
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51767,"c(37489593.3147207, 2396981.68957695)",37489593.3147207,2396981.68957695
Text,PS_HSLtext,2,0,PVC  DN300,CDShxStyle,PVC  DN300,51768,"c(37489597.412026, 2396985.1421487)",37489597.412026,2396985.1421487
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51769,"c(37489587.1801814, 2396980.79571697)",37489587.1801814,2396980.79571697
Text,PS_HSLtext,2,0,PVC  DN400,CDShxStyle,PVC  DN400,51770,"c(37489592.6315199, 2396973.48997675)",37489592.6315199,2396973.48997675
Text,PS_HSLtext,2,0,PVC  DN400,CDShxStyle,PVC  DN400,51771,"c(37489590.5928136, 2396979.25257196)",37489590.5928136,2396979.25257196
Text,PS_HSLtext,2,0,PVC  DN400,CDShxStyle,PVC  DN400,51772,"c(37489588.9118724, 2396977.51691752)",37489588.9118724,2396977.51691752
Text,PS_HSLtext,2,0,PVC  DN400,CDShxStyle,PVC  DN400,51773,"c(37489583.1385207, 2396976.82417485)",37489583.1385207,2396976.82417485
Text,PS_HSLtext,2,0,PVC  DN300,CDShxStyle,PVC  DN300,51774,"c(37489584.1710342, 2396983.75733071)",37489584.1710342,2396983.75733071
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51775,"c(37489578.1819937, 2396979.70450565)",37489578.1819937,2396979.70450565
Text,PS_HSLtext,2,0,PVC  DN300,CDShxStyle,PVC  DN300,51776,"c(37489573.9284114, 2396981.97298143)",37489573.9284114,2396981.97298143
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51777,"c(37489556.9691345, 2396977.19887572)",37489556.9691345,2396977.19887572
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51778,"c(37489526.7977675, 2396973.23068238)",37489526.7977675,2396973.23068238
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51779,"c(37489493.8018397, 2396968.82765688)",37489493.8018397,2396968.82765688
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51780,"c(37489759.1565383, 2398202.22868516)",37489759.1565383,2398202.22868516
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51781,"c(37489784.0466106, 2398202.18251792)",37489784.0466106,2398202.18251792
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51782,"c(37489699.8104559, 2398202.07281721)",37489699.8104559,2398202.07281721
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51783,"c(37489678.4412093, 2398202.10887643)",37489678.4412093,2398202.10887643
Text,PS_HSLtext,2,0,PVC  DN100,CDShxStyle,PVC  DN100,51784,"c(37489673.9600923, 2398194.41299999)",37489673.9600923,2398194.41299999
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51785,"c(37489646.9890002, 2398202.12851445)",37489646.9890002,2398202.12851445
Text,PS_HSLtext,2,0,PVC  DN100,CDShxStyle,PVC  DN100,51786,"c(37489584.9453171, 2398193.46250047)",37489584.9453171,2398193.46250047
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51787,"c(37489574.5729239, 2398202.14918045)",37489574.5729239,2398202.14918045
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51788,"c(37489559.1035109, 2398202.15419964)",37489559.1035109,2398202.15419964
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51789,"c(37489529.1375042, 2398202.16895783)",37489529.1375042,2398202.16895783
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51790,"c(37489504.1005284, 2398202.15667273)",37489504.1005284,2398202.15667273
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51791,"c(37489443.7446752, 2398202.08202322)",37489443.7446752,2398202.08202322
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51792,"c(37489456.2824903, 2398213.68449902)",37489456.2824903,2398213.68449902
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51793,"c(37489463.6827414, 2398210.94549942)",37489463.6827414,2398210.94549942
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51794,"c(37489426.5537024, 2398224.70275147)",37489426.5537024,2398224.70275147
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51795,"c(37489483.1261492, 2398213.78598107)",37489483.1261492,2398213.78598107
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51796,"c(37489497.2120593, 2398199.42779717)",37489497.2120593,2398199.42779717
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51797,"c(37489544.2716864, 2398213.75599278)",37489544.2716864,2398213.75599278
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51798,"c(37489582.0495813, 2398213.58049982)",37489582.0495813,2398213.58049982
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51799,"c(37489604.2646477, 2398213.65499447)",37489604.2646477,2398213.65499447
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51800,"c(37489618.3335236, 2398202.14002211)",37489618.3335236,2398202.14002211
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51801,"c(37489633.1007956, 2398213.71449991)",37489633.1007956,2398213.71449991
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51802,"c(37489663.2077261, 2398214.09234933)",37489663.2077261,2398214.09234933
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51803,"c(37489716.8809945, 2398280.71216005)",37489716.8809945,2398280.71216005
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51804,"c(37489717.0683354, 2398262.05232761)",37489717.0683354,2398262.05232761
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51805,"c(37489717.4024611, 2398244.85273914)",37489717.4024611,2398244.85273914
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51806,"c(37489717.716909, 2398225.56053956)",37489717.716909,2398225.56053956
Text,PS_HSLtext,2,0,Ì≈  DN1000X1000,CDShxStyle,Ì≈  DN1000X1000,51807,"c(37489742.1782754, 2397724.82042795)",37489742.1782754,2397724.82042795
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51808,"c(37489728.1856179, 2399056.11834865)",37489728.1856179,2399056.11834865
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51809,"c(37489641.5947776, 2397166.38915375)",37489641.5947776,2397166.38915375
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51810,"c(37489639.6957771, 2397182.77837498)",37489639.6957771,2397182.77837498
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51811,"c(37489637.932686, 2397209.11331699)",37489637.932686,2397209.11331699
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51812,"c(37489583.9738499, 2396482.41257483)",37489583.9738499,2396482.41257483
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51813,"c(37489693.6285702, 2396750.11740913)",37489693.6285702,2396750.11740913
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51814,"c(37489672.8238242, 2396897.15673997)",37489672.8238242,2396897.15673997
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51815,"c(37489689.4919621, 2398214.36397016)",37489689.4919621,2398214.36397016
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51816,"c(37489705.8037336, 2398213.99752743)",37489705.8037336,2398213.99752743
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51817,"c(37489714.5116107, 2398213.77597609)",37489714.5116107,2398213.77597609
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51818,"c(37489712.37912, 2398218.75534841)",37489712.37912,2398218.75534841
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51819,"c(37489711.3881401, 2398199.00416297)",37489711.3881401,2398199.00416297
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51820,"c(37489723.9791154, 2398213.84249168)",37489723.9791154,2398213.84249168
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51821,"c(37489744.8072738, 2398213.68595411)",37489744.8072738,2398213.68595411
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51822,"c(37489771.9357378, 2398213.54999488)",37489771.9357378,2398213.54999488
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51823,"c(37489796.8457028, 2398213.51848629)",37489796.8457028,2398213.51848629
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51824,"c(37489823.8173289, 2398213.31498534)",37489823.8173289,2398213.31498534
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51825,"c(37489830.8897095, 2398203.31795792)",37489830.8897095,2398203.31795792
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51826,"c(37489834.1585814, 2398215.76524556)",37489834.1585814,2398215.76524556
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51827,"c(37489880.240871, 2398213.46488701)",37489880.240871,2398213.46488701
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51828,"c(37489853.6672161, 2398213.20949992)",37489853.6672161,2398213.20949992
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51829,"c(37489913.0988982, 2398213.5464848)",37489913.0988982,2398213.5464848
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51830,"c(37489946.6233876, 2398213.24847097)",37489946.6233876,2398213.24847097
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51831,"c(37489800.5702863, 2397448.12485344)",37489800.5702863,2397448.12485344
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51832,"c(37489794.0297185, 2397437.9907806)",37489794.0297185,2397437.9907806
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51833,"c(37489809.5254883, 2397454.71308491)",37489809.5254883,2397454.71308491
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51834,"c(37489823.2246076, 2397447.96797958)",37489823.2246076,2397447.96797958
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51835,"c(37489815.3182966, 2397453.3538118)",37489815.3182966,2397453.3538118
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51836,"c(37489833.0560485, 2397462.67727287)",37489833.0560485,2397462.67727287
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51837,"c(37489849.7905035, 2397465.56029497)",37489849.7905035,2397465.56029497
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51838,"c(37489865.9625244, 2397507.58420765)",37489865.9625244,2397507.58420765
